id,lego_count,bb_list
1_1494,1,"[(354, 763, 450, 860)]"
1_1495,1,"[(290, 693, 529, 936)]"
1_1496,1,"[(1296, 1342, 2929, 1813)]"
1_1497,1,"[(210, 428, 440, 639)]"
1_1498,1,"[(1398, 2218, 1956, 2627)]"
1_1499,1,"[(1024, 1632, 1604, 1870)]"
1_15,1,"[(312, 54, 531, 261)]"
1_150,1,"[(958, 1502, 1747, 1840)]"
1_1500,1,"[(763, 1714, 1907, 2520)]"
1_1501,1,"[(3082, 1053, 3752, 1658)]"
1_1502,1,"[(149, 394, 276, 493)]"
1_1503,1,"[(140, 297, 253, 410)]"
1_1504,1,"[(159, 404, 251, 480)]"
1_1505,1,"[(362, 414, 502, 566)]"
1_1506,1,"[(157, 249, 257, 333)]"
1_1507,1,"[(913, 1574, 1741, 2324)]"
1_1508,1,"[(771, 1549, 1768, 2032)]"
1_1509,1,"[(190, 191, 230, 236)]"
1_151,1,"[(842, 1033, 2074, 1421)]"
1_1510,1,"[(183, 225, 240, 296)]"
1_1511,1,"[(345, 745, 475, 877)]"
1_1512,1,"[(1713, 2047, 2166, 2384)]"
1_1513,1,"[(1640, 1441, 2163, 1896)]"
1_1514,1,"[(187, 74, 242, 130)]"
1_1515,1,"[(161, 151, 256, 213)]"
1_1516,1,"[(1659, 639, 2149, 1089)]"
1_1517,1,"[(889, 1226, 1567, 2017)]"
1_1518,1,"[(173, 87, 256, 122)]"
1_1519,1,"[(202, 87, 220, 111)]"
1_152,1,"[(227, 212, 922, 854)]"
1_1520,1,"[(2028, 1669, 2789, 2434)]"
1_1521,1,"[(742, 1178, 1212, 1593)]"
1_1522,1,"[(1036, 1783, 1653, 2316)]"
1_1523,1,"[(241, 372, 566, 594)]"
1_1524,1,"[(309, 698, 495, 919)]"
1_1525,1,"[(170, 402, 243, 482)]"
1_1526,1,"[(161, 141, 254, 218)]"
1_1527,1,"[(298, 3, 544, 277)]"
1_1528,1,"[(1269, 980, 1664, 1406)]"
1_1529,1,"[(145, 390, 261, 506)]"
1_153,1,"[(294, 1166, 1945, 1433)]"
1_1530,1,"[(748, 1011, 1306, 1360)]"
1_1531,1,"[(376, 741, 442, 894)]"
1_1532,1,"[(1092, 1648, 2034, 2284)]"
1_1533,1,"[(175, 101, 245, 157)]"
1_1534,1,"[(912, 1472, 1188, 1862)]"
1_1535,1,"[(383, 97, 465, 214)]"
1_1536,1,"[(970, 1360, 1251, 1651)]"
1_1537,1,"[(333, 0, 522, 375)]"
1_1538,1,"[(1263, 1619, 1874, 2268)]"
1_1539,1,"[(179, 129, 243, 171)]"
1_154,1,"[(191, 160, 231, 192)]"
1_1540,1,"[(1640, 2617, 2097, 3049)]"
1_1541,1,"[(175, 227, 237, 272)]"
1_1542,1,"[(1006, 2200, 2479, 2792)]"
1_1543,1,"[(361, 100, 483, 223)]"
1_1544,1,"[(180, 262, 235, 342)]"
1_1545,1,"[(170, 184, 244, 241)]"
1_1546,1,"[(139, 387, 264, 522)]"
1_1547,1,"[(171, 101, 247, 156)]"
1_1548,1,"[(266, 16, 579, 300)]"
1_1549,1,"[(1148, 1333, 2127, 1618)]"
1_155,1,"[(158, 355, 249, 423)]"
1_1550,1,"[(2263, 1044, 2726, 1769)]"
1_1551,1,"[(173, 358, 234, 416)]"
1_1552,1,"[(1100, 1370, 2073, 2440)]"
1_1553,1,"[(188, 226, 222, 251)]"
1_1554,1,"[(147, 286, 263, 389)]"
1_1555,1,"[(1254, 1907, 2400, 3065)]"
1_1556,1,"[(146, 381, 259, 518)]"
1_1557,1,"[(341, 59, 507, 249)]"
1_1558,1,"[(1316, 1771, 2283, 2745)]"
1_1559,1,"[(179, 187, 233, 241)]"
1_156,1,"[(2505, 1032, 3167, 2060)]"
1_1560,1,"[(1449, 1250, 1973, 1741)]"
1_1561,1,"[(377, 36, 468, 292)]"
1_1562,1,"[(252, 90, 594, 233)]"
1_1563,1,"[(181, 107, 238, 143)]"
1_1564,1,"[(172, 103, 249, 154)]"
1_1565,1,"[(187, 137, 229, 168)]"
1_1566,1,"[(167, 152, 251, 213)]"
1_1567,1,"[(185, 268, 230, 308)]"
1_1568,1,"[(1819, 1109, 2416, 1732)]"
1_1569,1,"[(337, 384, 489, 565)]"
1_157,1,"[(158, 282, 258, 390)]"
1_1570,1,"[(1477, 1834, 2010, 2366)]"
1_1571,1,"[(420, 1159, 2904, 2701)]"
1_1572,1,"[(179, 104, 243, 149)]"
1_1573,1,"[(166, 181, 253, 247)]"
1_1574,1,"[(359, 748, 465, 869)]"
1_1575,1,"[(211, 255, 629, 705)]"
1_1576,1,"[(385, 709, 431, 907)]"
1_1577,1,"[(1484, 529, 2279, 1565)]"
1_1578,1,"[(1866, 1283, 2468, 1962)]"
1_1579,1,"[(330, 726, 489, 897)]"
1_158,1,"[(1185, 1251, 1421, 1489)]"
1_1580,1,"[(189, 399, 219, 444)]"
1_1581,1,"[(184, 66, 230, 122)]"
1_1582,1,"[(357, 416, 471, 536)]"
1_1583,1,"[(166, 152, 252, 214)]"
1_1584,1,"[(159, 342, 255, 433)]"
1_1585,1,"[(1089, 1549, 1588, 1971)]"
1_1586,1,"[(165, 151, 253, 216)]"
1_1587,1,"[(889, 1833, 1273, 2215)]"
1_1588,1,"[(693, 1354, 1007, 1636)]"
1_1589,1,"[(374, 766, 466, 854)]"
1_159,1,"[(2018, 455, 3120, 1237)]"
1_1590,1,"[(184, 76, 240, 126)]"
1_1591,1,"[(1180, 1053, 2045, 2283)]"
1_1592,1,"[(1617, 2302, 2242, 2965)]"
1_1593,1,"[(953, 729, 2618, 1732)]"
1_1594,1,"[(910, 1767, 1821, 2645)]"
1_1595,1,"[(152, 137, 431, 411)]"
1_1596,1,"[(164, 301, 236, 427)]"
1_1597,1,"[(201, 104, 219, 130)]"
1_1598,1,"[(156, 294, 253, 376)]"
1_1599,1,"[(191, 167, 227, 196)]"
1_16,1,"[(181, 216, 230, 260)]"
1_160,1,"[(192, 199, 227, 227)]"
1_1600,1,"[(383, 378, 450, 561)]"
1_1601,1,"[(915, 1331, 1366, 1747)]"
1_1602,1,"[(1385, 1800, 1783, 2207)]"
1_1603,1,"[(164, 326, 253, 443)]"
1_1604,1,"[(1209, 911, 1442, 2372)]"
1_1605,1,"[(963, 1933, 1543, 2489)]"
1_1606,1,"[(160, 355, 249, 425)]"
1_1607,1,"[(1051, 1535, 1350, 1944)]"
1_1608,1,"[(361, 715, 455, 915)]"
1_1609,1,"[(370, 426, 452, 530)]"
1_161,1,"[(134, 410, 283, 496)]"
1_1610,1,"[(193, 99, 230, 157)]"
1_1611,1,"[(1227, 1900, 1695, 2529)]"
1_1612,1,"[(919, 1102, 1927, 1790)]"
1_1613,1,"[(345, 745, 475, 878)]"
1_1614,1,"[(168, 78, 249, 125)]"
1_1615,1,"[(1113, 1100, 1659, 1668)]"
1_1616,1,"[(197, 87, 224, 115)]"
1_1617,1,"[(387, 0, 458, 332)]"
1_1618,1,"[(970, 497, 2140, 1701)]"
1_1619,1,"[(895, 1251, 1539, 1658)]"
1_162,1,"[(877, 1793, 1420, 2372)]"
1_1620,1,"[(239, 413, 594, 538)]"
1_1621,1,"[(384, 115, 461, 195)]"
1_1622,1,"[(857, 1524, 2115, 1963)]"
1_1623,1,"[(1435, 2419, 2034, 3085)]"
1_1624,1,"[(177, 188, 233, 247)]"
1_1625,1,"[(757, 1569, 1254, 2039)]"
1_1626,1,"[(175, 176, 234, 260)]"
1_1627,1,"[(967, 1452, 1480, 1894)]"
1_1628,1,"[(343, 406, 487, 553)]"
1_1629,1,"[(174, 206, 245, 285)]"
1_163,1,"[(158, 407, 252, 471)]"
1_1630,1,"[(193, 162, 224, 196)]"
1_1631,1,"[(180, 172, 246, 251)]"
1_1632,1,"[(189, 165, 230, 197)]"
1_1633,1,"[(156, 180, 260, 260)]"
1_1634,1,"[(88, 61, 419, 432)]"
1_1635,1,"[(178, 103, 239, 145)]"
1_1636,1,"[(365, 231, 619, 483)]"
1_1637,1,"[(1077, 1586, 2204, 2988)]"
1_1638,1,"[(361, 42, 484, 251)]"
1_1639,1,"[(194, 267, 214, 295)]"
1_164,1,"[(195, 97, 231, 135)]"
1_1640,1,"[(185, 267, 222, 295)]"
1_1641,1,"[(170, 79, 244, 123)]"
1_1642,1,"[(329, 403, 503, 530)]"
1_1643,1,"[(1021, 1257, 1554, 1778)]"
1_1644,1,"[(1035, 1224, 1317, 1912)]"
1_1645,1,"[(351, 752, 483, 878)]"
1_1646,1,"[(390, 113, 461, 201)]"
1_1647,1,"[(361, 279, 744, 666)]"
1_1648,1,"[(706, 963, 1510, 1720)]"
1_1649,1,"[(1497, 2267, 2243, 2976)]"
1_165,1,"[(192, 93, 232, 145)]"
1_1650,1,"[(393, 422, 435, 524)]"
1_1651,1,"[(305, 47, 533, 270)]"
1_1652,1,"[(151, 178, 261, 256)]"
1_1653,1,"[(1042, 1774, 2305, 2677)]"
1_1654,1,"[(389, 101, 456, 207)]"
1_1655,1,"[(1127, 1312, 2579, 2685)]"
1_1656,1,"[(959, 662, 2242, 1513)]"
1_1657,1,"[(159, 211, 261, 288)]"
1_1658,1,"[(1740, 723, 2298, 1302)]"
1_1659,1,"[(179, 144, 229, 213)]"
1_166,1,"[(182, 332, 230, 387)]"
1_1660,1,"[(196, 196, 222, 221)]"
1_1661,1,"[(384, 108, 474, 195)]"
1_1662,1,"[(29, 0, 785, 535)]"
1_1663,1,"[(310, 763, 504, 864)]"
1_1664,1,"[(497, 1875, 1375, 2800)]"
1_1665,1,"[(174, 264, 238, 315)]"
1_1666,1,"[(1269, 1548, 2375, 2362)]"
1_1667,1,"[(795, 1483, 1271, 1735)]"
1_1668,1,"[(325, 732, 495, 903)]"
1_1669,1,"[(191, 283, 523, 608)]"
1_167,1,"[(1245, 1782, 1776, 2359)]"
1_1670,1,"[(987, 1624, 1451, 2037)]"
1_1671,1,"[(1140, 1678, 1657, 2111)]"
1_1672,1,"[(982, 1437, 1465, 1830)]"
1_1673,1,"[(338, 41, 504, 282)]"
1_1674,1,"[(158, 248, 257, 332)]"
1_1675,1,"[(1212, 2258, 1757, 2814)]"
1_1676,1,"[(329, 166, 785, 950)]"
1_1677,1,"[(1301, 2113, 2175, 2696)]"
1_1678,1,"[(1170, 1269, 1591, 1584)]"
1_1679,1,"[(1386, 2142, 2310, 2818)]"
1_168,1,"[(930, 1472, 1558, 1946)]"
1_1680,1,"[(1590, 1823, 2073, 2175)]"
1_1681,1,"[(1302, 1433, 1994, 2138)]"
1_1682,1,"[(362, 421, 474, 513)]"
1_1683,1,"[(1577, 1384, 2069, 2121)]"
1_1684,1,"[(163, 208, 250, 291)]"
1_1685,1,"[(160, 146, 258, 217)]"
1_1686,1,"[(194, 47, 233, 93)]"
1_1687,1,"[(1389, 1989, 2356, 2623)]"
1_1688,1,"[(84, 96, 464, 471)]"
1_1689,1,"[(2179, 1016, 2803, 1681)]"
1_169,1,"[(942, 1805, 1306, 2116)]"
1_1690,1,"[(385, 230, 688, 906)]"
1_1691,1,"[(1308, 930, 1733, 1535)]"
1_1692,1,"[(167, 86, 242, 143)]"
1_1693,1,"[(181, 284, 233, 328)]"
1_1694,1,"[(168, 235, 248, 330)]"
1_1695,1,"[(1637, 1762, 2313, 2448)]"
1_1696,1,"[(807, 1765, 2442, 2676)]"
1_1697,1,"[(275, 0, 578, 362)]"
1_1698,1,"[(371, 761, 451, 867)]"
1_1699,1,"[(181, 225, 235, 279)]"
1_17,1,"[(68, 14, 254, 193)]"
1_170,1,"[(1040, 1060, 1594, 1621)]"
1_1700,1,"[(1302, 1724, 1892, 2463)]"
1_1701,1,"[(1231, 1365, 1746, 1906)]"
1_1702,1,"[(1005, 2225, 1412, 2598)]"
1_1703,1,"[(172, 214, 241, 315)]"
1_1704,1,"[(776, 1378, 1846, 1967)]"
1_1705,1,"[(372, 717, 448, 908)]"
1_1706,1,"[(1153, 1228, 1561, 1708)]"
1_1707,1,"[(357, 754, 462, 863)]"
1_1708,1,"[(186, 47, 229, 74)]"
1_1709,1,"[(51, 74, 261, 328)]"
1_171,1,"[(171, 67, 250, 122)]"
1_1710,1,"[(255, 343, 575, 609)]"
1_1711,1,"[(174, 79, 246, 130)]"
1_1712,1,"[(171, 119, 240, 172)]"
1_1713,1,"[(168, 256, 245, 322)]"
1_1714,1,"[(1065, 1735, 2063, 2985)]"
1_1715,1,"[(142, 306, 270, 423)]"
1_1716,1,"[(151, 282, 259, 384)]"
1_1717,1,"[(334, 744, 484, 906)]"
1_1718,1,"[(178, 129, 240, 175)]"
1_1719,1,"[(1022, 1478, 1722, 2097)]"
1_172,1,"[(1539, 1859, 1783, 2375)]"
1_1720,1,"[(1106, 1406, 2098, 2127)]"
1_1721,1,"[(162, 370, 239, 514)]"
1_1722,1,"[(2301, 733, 2941, 1137)]"
1_1723,1,"[(1144, 1299, 1475, 1619)]"
1_1724,1,"[(738, 2128, 1372, 2589)]"
1_1725,1,"[(1370, 882, 1967, 1493)]"
1_1726,1,"[(1741, 1837, 2565, 2551)]"
1_1727,1,"[(163, 179, 231, 239)]"
1_1728,1,"[(162, 350, 249, 417)]"
1_1729,1,"[(875, 1424, 1541, 1821)]"
1_173,1,"[(1089, 1305, 1530, 1600)]"
1_1730,1,"[(27, 55, 188, 219)]"
1_1731,1,"[(2282, 721, 3088, 1314)]"
1_1732,1,"[(267, 266, 598, 615)]"
1_1733,1,"[(185, 245, 236, 339)]"
1_1734,1,"[(748, 1124, 1327, 1817)]"
1_1735,1,"[(317, 669, 513, 995)]"
1_1736,1,"[(177, 312, 236, 402)]"
1_1737,1,"[(1176, 482, 1811, 1085)]"
1_1738,1,"[(708, 1231, 2052, 2329)]"
1_1739,1,"[(309, 298, 577, 621)]"
1_174,1,"[(190, 191, 231, 224)]"
1_1740,1,"[(177, 61, 235, 97)]"
1_1741,1,"[(193, 115, 226, 138)]"
1_1742,1,"[(329, 151, 641, 499)]"
1_1743,1,"[(1221, 1354, 2032, 1863)]"
1_1744,1,"[(1875, 1588, 2843, 2440)]"
1_1745,1,"[(137, 387, 268, 509)]"
1_1746,1,"[(166, 120, 250, 181)]"
1_1747,1,"[(1469, 1058, 1891, 2124)]"
1_1748,1,"[(1021, 1942, 1717, 2717)]"
1_1749,1,"[(176, 359, 231, 405)]"
1_175,1,"[(345, 745, 474, 878)]"
1_1750,1,"[(344, 91, 476, 222)]"
1_1751,1,"[(1802, 905, 3368, 1987)]"
1_1752,1,"[(1130, 724, 1448, 1996)]"
1_1753,1,"[(386, 74, 462, 250)]"
1_1754,1,"[(1215, 1642, 2081, 2308)]"
1_1755,1,"[(179, 49, 242, 97)]"
1_1756,1,"[(1216, 1832, 1500, 1936)]"
1_1757,1,"[(897, 1592, 1519, 1919)]"
1_1758,1,"[(294, 356, 530, 591)]"
1_1759,1,"[(851, 1700, 1527, 2493)]"
1_176,1,"[(194, 132, 228, 165)]"
1_1760,1,"[(319, 402, 511, 545)]"
1_1761,1,"[(1485, 1850, 2113, 2546)]"
1_1762,1,"[(174, 133, 243, 170)]"
1_1763,1,"[(103, 558, 718, 1072)]"
1_1764,1,"[(942, 2297, 2060, 3035)]"
1_1765,1,"[(1552, 1078, 2346, 3600)]"
1_1766,1,"[(1145, 1638, 2083, 2191)]"
1_1767,1,"[(174, 46, 250, 96)]"
1_1768,1,"[(1983, 2166, 2532, 2932)]"
1_1769,1,"[(184, 103, 231, 162)]"
1_177,1,"[(1139, 1661, 1604, 2140)]"
1_1770,1,"[(324, 83, 522, 228)]"
1_1771,1,"[(664, 1641, 1630, 2308)]"
1_1772,1,"[(1552, 1183, 2426, 1818)]"
1_1773,1,"[(1304, 1281, 1772, 2014)]"
1_1774,1,"[(172, 219, 247, 278)]"
1_1775,1,"[(186, 356, 228, 409)]"
1_1776,1,"[(197, 113, 223, 140)]"
1_1777,1,"[(882, 1318, 1660, 1856)]"
1_1778,1,"[(172, 185, 247, 242)]"
1_1779,1,"[(675, 987, 1703, 1621)]"
1_178,1,"[(166, 299, 237, 360)]"
1_1780,1,"[(181, 219, 237, 273)]"
1_1781,1,"[(164, 119, 256, 181)]"
1_1782,1,"[(179, 263, 239, 322)]"
1_1783,1,"[(150, 263, 272, 323)]"
1_1784,1,"[(582, 1518, 1427, 2105)]"
1_1785,1,"[(1199, 1603, 1857, 2208)]"
1_1786,1,"[(382, 421, 453, 525)]"
1_1787,1,"[(384, 432, 450, 532)]"
1_1788,1,"[(1135, 2352, 2005, 3542)]"
1_1789,1,"[(362, 761, 457, 864)]"
1_179,1,"[(1162, 1867, 1431, 2623)]"
1_1790,1,"[(154, 258, 267, 322)]"
1_1791,1,"[(245, 92, 1090, 1016)]"
1_1792,1,"[(661, 1924, 1374, 2429)]"
1_1793,1,"[(571, 1746, 1048, 2182)]"
1_1794,1,"[(1981, 954, 2747, 1700)]"
1_1795,1,"[(163, 181, 254, 250)]"
1_1796,1,"[(188, 36, 226, 55)]"
1_1797,1,"[(183, 194, 230, 231)]"
1_1798,1,"[(350, 374, 496, 562)]"
1_1799,1,"[(175, 232, 236, 290)]"
1_18,1,"[(314, 580, 510, 1014)]"
1_180,1,"[(179, 255, 232, 306)]"
1_1800,1,"[(230, 350, 596, 578)]"
1_1801,1,"[(162, 344, 252, 429)]"
1_1802,1,"[(191, 57, 235, 90)]"
1_1803,1,"[(191, 106, 227, 141)]"
1_1804,1,"[(1088, 969, 1406, 2351)]"
1_1805,1,"[(1508, 2120, 2103, 2815)]"
1_1806,1,"[(371, 279, 560, 506)]"
1_1807,1,"[(1835, 1746, 2590, 2961)]"
1_1808,1,"[(156, 210, 258, 292)]"
1_1809,1,"[(171, 92, 258, 148)]"
1_181,1,"[(171, 156, 259, 206)]"
1_1810,1,"[(240, 1731, 1351, 2999)]"
1_1811,1,"[(341, 377, 494, 574)]"
1_1812,1,"[(1552, 1302, 2472, 2196)]"
1_1813,1,"[(186, 183, 227, 222)]"
1_1814,1,"[(916, 1313, 1399, 1644)]"
1_1815,1,"[(373, 377, 463, 564)]"
1_1816,1,"[(1399, 1417, 2016, 2010)]"
1_1817,1,"[(363, 84, 458, 222)]"
1_1818,1,"[(265, 11, 571, 327)]"
1_1819,1,"[(289, 173, 744, 717)]"
1_182,1,"[(1121, 1344, 1460, 1620)]"
1_1820,1,"[(1164, 533, 1477, 827)]"
1_1821,1,"[(58, 60, 391, 395)]"
1_1822,1,"[(177, 82, 242, 124)]"
1_1823,1,"[(365, 93, 493, 210)]"
1_1824,1,"[(1415, 1073, 1902, 2473)]"
1_1825,1,"[(196, 84, 229, 111)]"
1_1826,1,"[(274, 284, 563, 672)]"
1_1827,1,"[(308, 355, 524, 571)]"
1_1828,1,"[(1371, 1639, 2046, 2884)]"
1_1829,1,"[(1187, 2446, 1927, 2823)]"
1_183,1,"[(168, 134, 259, 175)]"
1_1830,1,"[(1679, 1042, 2731, 2102)]"
1_1831,1,"[(157, 190, 262, 236)]"
1_1832,1,"[(176, 148, 233, 196)]"
1_1833,1,"[(1744, 1039, 2543, 1976)]"
1_1834,1,"[(1646, 1790, 2163, 2815)]"
1_1835,1,"[(181, 31, 234, 64)]"
1_1836,1,"[(1434, 1627, 1947, 2332)]"
1_1837,1,"[(1028, 1914, 2352, 2429)]"
1_1838,1,"[(189, 84, 235, 121)]"
1_1839,1,"[(195, 88, 227, 116)]"
1_184,1,"[(173, 97, 238, 145)]"
1_1840,1,"[(2113, 1083, 2772, 1982)]"
1_1841,1,"[(192, 70, 222, 92)]"
1_1842,1,"[(164, 375, 242, 527)]"
1_1843,1,"[(984, 1326, 1562, 1823)]"
1_1844,1,"[(358, 408, 475, 532)]"
1_1845,1,"[(378, 121, 465, 209)]"
1_1846,1,"[(235, 392, 600, 550)]"
1_1847,1,"[(669, 1333, 1757, 1536)]"
1_1848,1,"[(180, 180, 236, 253)]"
1_1849,1,"[(1179, 1023, 1964, 1718)]"
1_185,1,"[(301, 667, 517, 969)]"
1_1850,1,"[(200, 73, 552, 432)]"
1_1851,1,"[(167, 100, 243, 143)]"
1_1852,1,"[(1577, 2305, 1988, 2842)]"
1_1853,1,"[(367, 398, 462, 550)]"
1_1854,1,"[(179, 256, 242, 319)]"
1_1855,1,"[(156, 158, 276, 199)]"
1_1856,1,"[(1036, 1191, 1391, 1595)]"
1_1857,1,"[(890, 1460, 1241, 2093)]"
1_1858,1,"[(819, 1319, 1610, 2037)]"
1_1859,1,"[(156, 400, 251, 495)]"
1_186,1,"[(350, 755, 485, 893)]"
1_1860,1,"[(1244, 1347, 2329, 1922)]"
1_1861,1,"[(1482, 2324, 2233, 3072)]"
1_1862,1,"[(176, 305, 236, 372)]"
1_1863,1,"[(1197, 1728, 1433, 1966)]"
1_1864,1,"[(144, 302, 270, 365)]"
1_1865,1,"[(935, 1752, 1406, 2056)]"
1_1866,1,"[(373, 780, 447, 848)]"
1_1867,1,"[(177, 104, 241, 149)]"
1_1868,1,"[(259, 247, 494, 443)]"
1_1869,1,"[(325, 183, 581, 501)]"
1_187,1,"[(1023, 676, 1764, 1209)]"
1_1870,1,"[(168, 208, 242, 275)]"
1_1871,1,"[(1405, 1632, 2223, 2389)]"
1_1872,1,"[(1033, 1382, 1684, 1894)]"
1_1873,1,"[(196, 40, 218, 54)]"
1_1874,1,"[(1334, 1632, 1973, 2297)]"
1_1875,1,"[(125, 302, 699, 648)]"
1_1876,1,"[(1026, 1323, 1982, 1782)]"
1_1877,1,"[(371, 425, 462, 518)]"
1_1878,1,"[(309, 38, 524, 266)]"
1_1879,1,"[(245, 178, 1160, 734)]"
1_188,1,"[(184, 125, 232, 167)]"
1_1880,1,"[(185, 106, 228, 133)]"
1_1881,1,"[(190, 103, 396, 371)]"
1_1882,1,"[(189, 107, 234, 142)]"
1_1883,1,"[(145, 334, 266, 448)]"
1_1884,1,"[(188, 84, 227, 121)]"
1_1885,1,"[(180, 104, 242, 148)]"
1_1886,1,"[(2011, 986, 2943, 1586)]"
1_1887,1,"[(1067, 1059, 1495, 1614)]"
1_1888,1,"[(2038, 983, 3033, 1979)]"
1_1889,1,"[(190, 160, 220, 182)]"
1_189,1,"[(1377, 1671, 1990, 2271)]"
1_1890,1,"[(333, 735, 495, 911)]"
1_1891,1,"[(355, 413, 477, 534)]"
1_1892,1,"[(164, 242, 250, 340)]"
1_1893,1,"[(176, 170, 237, 257)]"
1_1894,1,"[(176, 78, 250, 121)]"
1_1895,1,"[(189, 76, 225, 117)]"
1_1896,1,"[(992, 595, 1456, 2092)]"
1_1897,1,"[(168, 125, 253, 185)]"
1_1898,1,"[(366, 418, 471, 524)]"
1_1899,1,"[(1051, 1887, 1869, 2611)]"
1_19,1,"[(344, 366, 489, 578)]"
1_190,1,"[(313, 290, 516, 646)]"
1_1900,1,"[(1068, 1103, 2066, 2161)]"
1_1901,1,"[(241, 402, 593, 550)]"
1_1902,1,"[(1579, 1413, 2102, 2019)]"
1_1903,1,"[(356, 225, 861, 853)]"
1_1904,1,"[(1102, 1196, 1712, 1693)]"
1_1905,1,"[(763, 1552, 1557, 2029)]"
1_1906,1,"[(1008, 1261, 1623, 2091)]"
1_1907,1,"[(1010, 1275, 2264, 2282)]"
1_1908,1,"[(177, 309, 234, 361)]"
1_1909,1,"[(931, 1520, 2361, 2691)]"
1_191,1,"[(186, 77, 232, 114)]"
1_1910,1,"[(1421, 1492, 2237, 2913)]"
1_1911,1,"[(186, 162, 234, 206)]"
1_1912,1,"[(255, 341, 879, 663)]"
1_1913,1,"[(1217, 1798, 2296, 2852)]"
1_1914,1,"[(349, 776, 452, 850)]"
1_1915,1,"[(198, 164, 220, 194)]"
1_1916,1,"[(194, 166, 223, 196)]"
1_1917,1,"[(317, 759, 515, 887)]"
1_1918,1,"[(180, 115, 232, 183)]"
1_1919,1,"[(747, 1142, 1197, 1662)]"
1_192,1,"[(180, 234, 241, 292)]"
1_1920,1,"[(384, 122, 465, 206)]"
1_1921,1,"[(370, 765, 450, 867)]"
1_1922,1,"[(358, 95, 469, 215)]"
1_1923,1,"[(189, 117, 231, 173)]"
1_1924,1,"[(194, 112, 228, 139)]"
1_1925,1,"[(188, 270, 226, 305)]"
1_1926,1,"[(337, 377, 491, 581)]"
1_1927,1,"[(199, 138, 222, 161)]"
1_1928,1,"[(270, 764, 552, 861)]"
1_1929,1,"[(168, 322, 240, 452)]"
1_193,1,"[(975, 1650, 1388, 1948)]"
1_1930,1,"[(1265, 1845, 2087, 2585)]"
1_1931,1,"[(369, 27, 477, 238)]"
1_1932,1,"[(189, 110, 232, 148)]"
1_1933,1,"[(384, 91, 455, 206)]"
1_1934,1,"[(1161, 1131, 1706, 1652)]"
1_1935,1,"[(1683, 1648, 2243, 2271)]"
1_1936,1,"[(1004, 2269, 1665, 2753)]"
1_1937,1,"[(610, 1960, 935, 2302)]"
1_1938,1,"[(172, 187, 243, 236)]"
1_1939,1,"[(177, 217, 235, 263)]"
1_194,1,"[(1385, 1635, 1871, 2188)]"
1_1940,1,"[(845, 1655, 1607, 2262)]"
1_1941,1,"[(1766, 2853, 2870, 3429)]"
1_1942,1,"[(1183, 1801, 1878, 2105)]"
1_1943,1,"[(1118, 1203, 1826, 1628)]"
1_1944,1,"[(324, 65, 523, 258)]"
1_1945,1,"[(1150, 1594, 2150, 2658)]"
1_1946,1,"[(179, 104, 239, 148)]"
1_1947,1,"[(159, 128, 274, 165)]"
1_1948,1,"[(167, 174, 252, 258)]"
1_1949,1,"[(1479, 2125, 2367, 3525)]"
1_195,1,"[(157, 217, 260, 305)]"
1_1950,1,"[(2210, 1564, 2600, 2101)]"
1_1951,1,"[(872, 1621, 1497, 2297)]"
1_1952,1,"[(179, 178, 230, 261)]"
1_1953,1,"[(1479, 2427, 2331, 3231)]"
1_1954,1,"[(1421, 2535, 2248, 3354)]"
1_1955,1,"[(1553, 1776, 2415, 2639)]"
1_1956,1,"[(334, 74, 510, 249)]"
1_1957,1,"[(193, 190, 216, 213)]"
1_1958,1,"[(1505, 1500, 2387, 2142)]"
1_1959,1,"[(1, 1, 800, 629)]"
1_196,1,"[(253, 0, 589, 354)]"
1_1960,1,"[(160, 345, 249, 429)]"
1_1961,1,"[(1373, 1837, 1823, 2389)]"
1_1962,1,"[(193, 230, 222, 258)]"
1_1963,1,"[(188, 263, 230, 307)]"
1_1964,1,"[(157, 399, 240, 485)]"
1_1965,1,"[(176, 132, 243, 171)]"
1_1966,1,"[(824, 1141, 2144, 2495)]"
1_1967,1,"[(1304, 1240, 2128, 2104)]"
1_1968,1,"[(145, 308, 263, 416)]"
1_1969,1,"[(191, 212, 545, 572)]"
1_197,1,"[(2020, 2370, 2618, 3066)]"
1_1970,1,"[(179, 262, 232, 313)]"
1_1971,1,"[(1321, 1560, 1985, 2479)]"
1_1972,1,"[(1098, 1288, 1711, 1650)]"
1_1973,1,"[(342, 713, 475, 912)]"
1_1974,1,"[(168, 254, 235, 362)]"
1_1975,1,"[(335, 405, 498, 530)]"
1_1976,1,"[(154, 218, 269, 303)]"
1_1977,1,"[(1205, 1491, 2139, 2224)]"
1_1978,1,"[(1378, 1586, 2067, 2976)]"
1_1979,1,"[(395, 93, 447, 210)]"
1_198,1,"[(185, 167, 231, 261)]"
1_1980,1,"[(172, 276, 237, 342)]"
1_1981,1,"[(1072, 1412, 1828, 2198)]"
1_1982,1,"[(1230, 1158, 2176, 2070)]"
1_1983,1,"[(354, 670, 467, 968)]"
1_1984,1,"[(158, 210, 261, 289)]"
1_1985,1,"[(183, 156, 240, 207)]"
1_1986,1,"[(150, 259, 260, 353)]"
1_1987,1,"[(142, 298, 264, 421)]"
1_1988,1,"[(1171, 1267, 1501, 1732)]"
1_1989,1,"[(135, 305, 271, 424)]"
1_199,1,"[(166, 241, 255, 344)]"
1_1990,1,"[(378, 432, 448, 509)]"
